paper_uid,doi,arxiv_id,title,abstract,publication_date,authors,affiliations,source,created_at,updated_at,target_key,affiliation_status,compliance_reason,matched_tokens,assessed_at
doi:https://doi.org/10.1016/j.cej.2025.170897,https://doi.org/10.1016/j.cej.2025.170897,,High-performance silicon anode empowered by lithium-aluminum alloy for all-solid-state lithium-ion-batteries,,2025-11-20 00:00:00+00,"[""Fangyi Cheng"", ""Haolong Chang"", ""Shijie Xu"", ""Shuai Hao"", ""Siyuan Pan"", ""Xinyu Wang"", ""Yanxin Chen"", ""Yongan Yang"", ""Yongqiang Yang"", ""Yujiang Sun"", ""Yuzhe Zhang"", ""Zisheng Guan""]","[""Energy Storage Systems (United States)"", ""Nanjing Tech University"", ""Nankai University"", ""Tianjin University"", ""Xiamen University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.390469+00
doi:https://doi.org/10.61558/2993-074x.3590,https://doi.org/10.61558/2993-074x.3590,,Development Trends and Priority Research Fields of Electrochemical Discipline in the 15th Five Year Plan Period,,2025-10-28 00:00:00+00,"[""Bao Yu Xia"", ""Bin Ren"", ""Bing Huang"", ""C.L. Li"", ""Dongping Zhan"", ""Fangyi Cheng"", ""Fei Wu"", ""G. Wang"", ""Guoxiong Wang"", ""Haibo Lin"", ""Hengxing Ji"", ""Hong‐Gang Liao"", ""Hou-Fu Lv"", ""Hui Zhou"", ""Huizhong W. Tao"", ""Jinsong Hu"", ""Jun Cheng"", ""Lanqun Mao"", ""Li Xiao"", ""Limin Zhang"", ""Lin Zhuang"", ""Meiling Xiao"", ""Qing Li"", ""Qing Zhao"", ""Rui Cao"", ""Rui Wen"", ""Sen Xin"", ""Shuangyin Wang"", ""Wenbin Cai"", ""Xiang Wang"", ""Xiang Yan"", ""Xing Wei"", ""Y X Zou"", ""Yang Tian"", ""Yue-Feng Song"", ""Yu‐Guo Guo"", ""Zhangquan Peng"", ""Zhi‐Pan Liu"", ""Zi-Dong Wei""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.390598+00
doi:https://doi.org/10.1002/anie.202518398,https://doi.org/10.1002/anie.202518398,,Spatially‐Directed C─C Coupling inside Three‐dimensional Metal‐organic Frameworks for CO <sub>2</sub> Electroreduction to C <sub>2</sub> Products,,2025-10-23 00:00:00+00,"[""Fangyi Cheng"", ""Jun Chen"", ""Weiwei Xie"", ""Youxuan Ni"", ""Zhenhua Yan""]","[""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.3907+00
doi:https://doi.org/10.1002/ange.202518398,https://doi.org/10.1002/ange.202518398,,Spatially‐Directed C─C Coupling inside Three‐dimensional Metal‐organic Frameworks for CO <sub>2</sub> Electroreduction to C <sub>2</sub> Products,,2025-10-23 00:00:00+00,"[""Fangyi Cheng"", ""Jun Chen"", ""Weiwei Xie"", ""Youxuan Ni"", ""Zhenhua Yan""]","[""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.390794+00
doi:https://doi.org/10.21203/rs.3.rs-6716751/v1,https://doi.org/10.21203/rs.3.rs-6716751/v1,,Decoupling charge‒discharge electrolysis for accelerating hydrogen evolution and organic oxidation reactions,,2025-10-23 00:00:00+00,"[""Bin Zhang"", ""Fangyi Cheng"", ""Hongyu Zhou"", ""Jiacheng Guan"", ""Jiajun Wang"", ""Jingfang Zhang"", ""Yizhong Huang""]","[""Central China Normal University"", ""Nankai University"", ""Tianjin University"", ""Wuhan Institute of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.390896+00
doi:https://doi.org/10.1002/ange.202518502,https://doi.org/10.1002/ange.202518502,,Failure‐Mechanism‐Driven Inverse Design and Optimization Procedure for Battery Lifetime Extension,,2025-10-07 00:00:00+00,"[""Fangyi Cheng"", ""Jinhan Li"", ""Jolyon Aarons"", ""Kuiming Liu"", ""Meng Yao"", ""Meng Yu"", ""Ruyu Xi"", ""Yiyang Peng""]","[""Institute of New Materials"", ""Ministry of Education"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.390996+00
doi:https://doi.org/10.1002/anie.202518502,https://doi.org/10.1002/anie.202518502,,Failure‐Mechanism‐Driven Inverse Design and Optimization Procedure for Battery Lifetime Extension,,2025-10-07 00:00:00+00,"[""Fangyi Cheng"", ""Jinhan Li"", ""Jolyon Aarons"", ""Kuiming Liu"", ""Meng Yao"", ""Meng Yu"", ""Ruyu Xi"", ""Yiyang Peng""]","[""Institute of New Materials"", ""Ministry of Education"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391093+00
doi:https://doi.org/10.1021/jacs.5c10307,https://doi.org/10.1021/jacs.5c10307,,High-Entropy Electrolytes Downsizing Solvated Clusters and Enabling Parallel Ion Transport for Low-Temperature Aqueous Zinc Batteries,,2025-09-20 00:00:00+00,"[""Fangming Liu"", ""Fangyi Cheng"", ""Fanqi Kong"", ""Jinhan Li"", ""Linlin Xue"", ""Meng Yu"", ""Xiulin Chai"", ""Yang Dong"", ""Zhaodong Wang""]","[""Ministry of Education"", ""Nankai University"", ""Unité Matériaux et Transformations""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391203+00
doi:https://doi.org/10.1016/j.ensm.2025.104601,https://doi.org/10.1016/j.ensm.2025.104601,,Stabilizing electrolytic Zn||MnO2 batteries under lean electrolyte conditions via synergistic anode and electrolyte engineering,,2025-09-10 00:00:00+00,"[""Fangyi Cheng"", ""Hui Zhang"", ""Lei Zhang"", ""Wenli Xin"", ""Yaheng Geng"", ""Yu Han"", ""Zhiqiang Zhu"", ""Zichao Yan""]","[""Hunan University"", ""Ministry of Education"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391304+00
doi:https://doi.org/10.1021/jacs.5c13198,https://doi.org/10.1021/jacs.5c13198,,Structure Engineering Enabled O–O Radical Coupling in Spinel Oxides for Enhanced Oxygen Evolution Reaction,,2025-09-09 00:00:00+00,"[""Fangyi Cheng"", ""Haixia Li"", ""Jun Chen"", ""Kai Zhang"", ""Shuo Xu"", ""Yong Lu"", ""Youxuan Ni"", ""Zhenhua Yan"", ""竜也 渕上""]","[""Advanced Energy Materials (United States)"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391402+00
doi:https://doi.org/10.1002/anie.202506215,https://doi.org/10.1002/anie.202506215,,Regulation of Relay Catalytic Mechanism for Efficient Methanol Oxidation Reaction,,2025-09-01 00:00:00+00,"[""Fangyi Cheng"", ""Guangliang Lin"", ""Hongye Qin"", ""Jun Chen"", ""Lifang Jiao"", ""Xuejie Cao""]","[""Collaborative Innovation Center of Chemical Science and Engineering Tianjin"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391495+00
doi:https://doi.org/10.1002/ange.202506215,https://doi.org/10.1002/ange.202506215,,Regulation of Relay Catalytic Mechanism for Efficient Methanol Oxidation Reaction,,2025-09-01 00:00:00+00,"[""Fangyi Cheng"", ""Guangliang Lin"", ""Hongye Qin"", ""Jun Chen"", ""Lifang Jiao"", ""Xuejie Cao""]","[""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391585+00
doi:https://doi.org/10.1016/j.jpowsour.2025.238145,https://doi.org/10.1016/j.jpowsour.2025.238145,,Self-sorted oxygen reduction catalysts based on metallosupramolecular polymers and carbon nanotubes for zinc-air battery,,2025-08-22 00:00:00+00,"[""Fangyi Cheng"", ""Guangyue Li"", ""Haobo Zhang"", ""Jie Li"", ""Liwei Wang"", ""Qian Zhao"", ""Shenghua Li"", ""Shuanglong Zhang"", ""Wenjing Zhang"", ""Xiaocong Wang""]","[""Nankai University"", ""North China University of Science and Technology"", ""Tianjin University of Science and Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391678+00
doi:https://doi.org/10.1021/acs.orglett.3c01945,https://doi.org/10.1021/acs.orglett.3c01945,,DBU-Promoted Tandem Cyclization of Ynones and Diazo Compounds: Direct Synthesis of Eight-Membered Cyclic Ethers,,2023-07-27 00:00:00+00,"[""Jie Wang"", ""Xue‐Cen Xu"", ""Yi-Rong Yuan"", ""Yue Gong"", ""Yu‐Long Zhao""]","[""Northeast Normal University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_9154fba3c141b2491619,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.396366+00
doi:https://doi.org/10.1002/smll.202505952,https://doi.org/10.1002/smll.202505952,,Electrolyte Engineering for Rejuvenating Inactive Lithium and Constructing High‐Performance Lithium Metal Batteries,,2025-07-24 00:00:00+00,"[""Abdullah N. Alodhayb"", ""Bin Li"", ""Fangkun Li"", ""Fangyi Cheng"", ""Jinhan Li"", ""Junqiao Huang"", ""Yanpeng Fu"", ""Zhichuan Shen"", ""Zhicong Shi""]","[""Guangdong University of Technology"", ""King Saud University"", ""Ministry of Education"", ""South China University of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391771+00
doi:https://doi.org/10.1016/j.jechem.2025.06.074,https://doi.org/10.1016/j.jechem.2025.06.074,,Fluorine-free SEI enabling highly reversible zinc metal anode for low-cost and environment-friendly aqueous zinc-metal batteries,,2025-07-15 00:00:00+00,"[""Anyu Hu"", ""Changbao Zhu"", ""Fangyi Cheng"", ""Feiyu Lu"", ""Runpeng Guo"", ""Tao Fang"", ""Yang Dong"", ""Yanpeng Fu"", ""Zhicong Shi""]","[""Guangdong University of Technology"", ""Ministry of Education""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.391903+00
doi:https://doi.org/10.1002/adma.202509213,https://doi.org/10.1002/adma.202509213,,Anchoring Nickel and Stabilizing Oxygen in Coherent LiNiO <sub>2</sub> @LiFePO <sub>4</sub> Composite Cathode Materials for Rechargeable Lithium‐Ion Batteries,,2025-06-17 00:00:00+00,"[""Fangyi Cheng"", ""Fanqi Kong"", ""Guoyu Ding"", ""Kuiming Liu"", ""Meng Yao"", ""Meng Yu"", ""Weichao Wang"", ""Xinhui Huang"", ""Yue Li"", ""Zhichen Hou""]","[""Nankai University"", ""Unité Matériaux et Transformations""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392009+00
doi:https://doi.org/10.1002/adma.202507573,https://doi.org/10.1002/adma.202507573,,Tuning Surface Coordination Environment of Ni<sub>3</sub>N by Fluorine Modification for Efficient Methanol Electrooxidation Assisted Hydrogen Evolution,,2025-05-30 00:00:00+00,"[""Fangyi Cheng"", ""Guangliang Lin"", ""Haocheng Yang"", ""Hongye Qin"", ""Jinhong Li"", ""Kai Yuan"", ""Lifang Jiao"", ""Ting Jin"", ""Yukun Ye""]","[""Collaborative Innovation Center of Chemical Science and Engineering Tianjin"", ""Nankai University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_8b460452aa43aa81831b,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392108+00
openalex:https://openalex.org/W2345371549,,,复方三维B（II）不良反应1例,,2014-01-01 00:00:00+00,"[""徐金鹏"", ""聂洋"", ""董永彩""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.392316+00
doi:https://doi.org/10.1039/d5cb00138b,https://doi.org/10.1039/d5cb00138b,,Tuning the efficiency of molecular probes <i>via</i> quinone methide-based <i>in situ</i> labeling,,2025-12-17 00:00:00+00,"[""Ashton L. Sigler"", ""Chao Cui"", ""Jun Liu"", ""Lina Cui"", ""Seyedehalaleh Anvar"", ""Yuzhao Zhang"", ""Zachary M. Rabinowitz"", ""Zixin Chen""]","[""Florida College"", ""University of Florida"", ""University of New Mexico""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392421+00
doi:https://doi.org/10.1149/ma2025-022178mtgabs,https://doi.org/10.1149/ma2025-022178mtgabs,,( <i>Invited</i> ) Tailoring Electrode-Electrolyte Interphases for Enhancing Cycling Performance in Lithium Metal Batteries,,2025-11-24 00:00:00+00,"[""Jie Xiao"", ""Ji‐Guang Zhang"", ""Jun Liu"", ""Phung M-L LE"", ""Thanh‐Nhan Tran"", ""Wu Xu"", ""Xia Cao""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.392512+00
doi:https://doi.org/10.1002/adfm.202520390,https://doi.org/10.1002/adfm.202520390,,In Situ Nitrogen‐Rich Interphase Engineering Boosting Zn (002) Plane Texture with High Depth of Discharge for Long‐Term Zinc Metal Batteries,,2025-10-06 00:00:00+00,"[""Congshan Zhou"", ""Jun Liu"", ""Mingyu Zhou"", ""Peng Qu"", ""Wei Ling"", ""Xian‐Xiang Zeng"", ""Xingtong Ai"", ""Xiongwei Wu"", ""Yuping Wu""]","[""Central South University"", ""Hunan Agricultural University"", ""Hunan Institute of Science and Technology"", ""Hunan Normal University"", ""Southeast University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392605+00
doi:https://doi.org/10.1002/adma.202503218,https://doi.org/10.1002/adma.202503218,,Achieving Electrode Smoothing by Controlling the Nucleation Phase of Metal Deposition Through Polymer‐Substrate Binding,,2025-09-23 00:00:00+00,"[""Chenyang Shi"", ""Christine A. Orme"", ""Duo Song"", ""James J. De Yoreo"", ""Jingshan S. Du"", ""Jinhui Tao"", ""Jun Liu"", ""Maria L. Sushko"", ""Mark Engelhard"", ""Mingyi Zhang"", ""Praveen K. Thallapally"", ""Sun Hae Ra Shin"", ""Ying Xia"", ""Zhe-Ming Wang""]","[""Lawrence Livermore National Laboratory"", ""Pacific Northwest National Laboratory"", ""University of Washington""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392749+00
doi:https://doi.org/10.1016/j.jallcom.2025.183795,https://doi.org/10.1016/j.jallcom.2025.183795,,Fe salt assisted molten salt synthesis of thin Fe doped Bi4Ti3O12 nanosheets for efficiently photocatalytic activation peroxymonosulfate,,2025-09-16 00:00:00+00,"[""Jun Liu"", ""Lee Jia"", ""Meng-Jie Chang"", ""Siyao Du""]","[""Xi'an University of Science and Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.39285+00
doi:https://doi.org/10.1364/josab.573055,https://doi.org/10.1364/josab.573055,,Ultrafast electron correlation and ionization pathway competition in hydrogen molecules modulated by counter-rotating two-color circularly polarized laser fields,,2025-08-19 00:00:00+00,"[""Feng Gao"", ""Jianhui Mao"", ""Jun Liu"", ""Peipei Xin"", ""Xiaolong Lu"", ""Zifeng Wang""]","[""Qingdao University of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.392953+00
doi:https://doi.org/10.1109/nemo62710.2025.11215373,https://doi.org/10.1109/nemo62710.2025.11215373,,An S-Band Planar Coupled Bandpass Filter with High Selectivity and Wide Stopband,,2025-07-29 00:00:00+00,"[""Bin You"", ""Chunyu Liu"", ""Guiqiang Guo"", ""Guodong Su"", ""Jun Liu"", ""Yi Le""]","[""Hangzhou Dianzi University""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.393063+00
doi:https://doi.org/10.1016/j.matlet.2025.139162,https://doi.org/10.1016/j.matlet.2025.139162,,Cathode electrolyte interphase design stabilizes 500 Wh kg−1 lithium metal pouch cells,,2025-07-23 00:00:00+00,"[""Hao Guo"", ""Hua Qin"", ""Jiangtao Liu"", ""Jun Liu"", ""Sen Wang"", ""Shan Zhao"", ""Weiting Fu"", ""Zelin Yang""]",[],openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,unknown,status=unknown; matched=-,[],2026-03-31 06:51:10.393159+00
doi:https://doi.org/10.1021/acsenergylett.5c01756,https://doi.org/10.1021/acsenergylett.5c01756,,Synchronized Breathing in Anion-Derived Interphases,,2025-07-12 00:00:00+00,"[""Dean Yen"", ""Enyuan Hu"", ""Jie Xiao"", ""Jun Liu"", ""Kangxuan Xia"", ""Muhammad Mominur Rahman"", ""Nan Wang"", ""Sha Tan"", ""Xiaobo Chen"", ""Xiao‐Qing Yang"", ""Yi Cui"", ""Yuelang Chen"", ""Zhenan Bao"", ""Zhiao Yu""]","[""Brookhaven National Laboratory"", ""Division of Chemistry"", ""Division of Materials Science and Engineering"", ""Pacific Northwest National Laboratory"", ""SLAC National Accelerator Laboratory"", ""Stanford University"", ""University of Pittsburgh"", ""University of Washington""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.393279+00
doi:https://doi.org/10.1016/j.cej.2025.164879,https://doi.org/10.1016/j.cej.2025.164879,,Functional integrated in gel polymer electrolytes: A handy approach for achieving superior wide temperature range operation sodium metal batteries,,2025-06-19 00:00:00+00,"[""Fangkun Li"", ""Hangyu Zhang"", ""Jing-Wei Zhao"", ""Jun Liu"", ""Weizhen Fan"", ""Xijun Xu"", ""Yadong Zhou"", ""Yanping Huo"", ""Yanxue Wu"", ""Yubin Liao""]","[""China Guangzhou Analysis and Testing Center"", ""Guangdong University of Technology"", ""New York City Fire Department"", ""South China University of Technology""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.393379+00
doi:https://doi.org/10.1002/adma.202503365,https://doi.org/10.1002/adma.202503365,,Designing Moderately‐Solvating Electrolytes for High‐Performance Lithium–Sulfur Batteries,,2025-06-04 00:00:00+00,"[""Aqsa Nazir"", ""Chongmin Wang"", ""David J. Kautz"", ""Dongping Lu"", ""Enyuan Hu"", ""Fang Dai"", ""Ji‐Guang Zhang"", ""Joseph P. Quinn"", ""Jun Liu"", ""Junxia Wang"", ""Muhammad Mominur Rahman"", ""Peiyuan Gao"", ""Qian Zhao"", ""Sanaz Ketabi"", ""Saurabh Parab"", ""Sha Tan"", ""Shen Wang"", ""Shuo Feng"", ""Wu Xu"", ""Xia Cao"", ""Xin Zhang"", ""Yaobin Xu"", ""Ying Shirley Meng""]","[""Brookhaven National Laboratory"", ""Environmental Molecular Sciences Laboratory"", ""General Motors (United States)"", ""Pacific Northwest National Laboratory"", ""University of California San Diego"", ""University of Washington""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.393505+00
doi:https://doi.org/10.1007/s11771-025-5980-9,https://doi.org/10.1007/s11771-025-5980-9,,Flotation separation performance and mechanism of sphalerite from pyrite by Fe3+-Cu2+-BX process,,2025-06-01 00:00:00+00,"[""Fang Hu"", ""Guangyi Liu"", ""Jiahui Shi"", ""Jun Liu"", ""Sheng Liu"", ""Zhiyong Zhang""]","[""Central South University"", ""Hengyang Academy of Agricultural Sciences"", ""Hunan Vocational Institute of Technology"", ""University of South China"", ""Łukasiewicz Research Network - Institute of Non-Ferrous Metals""]",openalex,2026-03-31 06:51:09.720994+00,2026-03-31 06:51:09.720994+00,student_4693ad9562032d612edb,non_compliant,status=non_compliant; matched=-,[],2026-03-31 06:51:10.393607+00
